Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi_a,Chi_o,Chi_h
444,322,8,65.05848585,334.3193898,1.935325221,11.84197541,1.214951784,0.996713023,10.75721114,0.748802059,1.003649122,11.18933198,7.221324329,184.2962373,3.757651473,295.859,0.6297,0.300202396,6.462286585,0.255671707,0.020193789,0.683304371,0.940633338,0.996975291,0.949099589
444,322,9,88.08940812,332.8757817,1.173041321,8.181529311,1.148129303,0.992642367,8.735448901,0.64033047,0.613584309,10.67140738,8.384909183,166.6735885,1.99241887,295.859,0.6297,0.279919183,6.415903922,0.4403581,0.017669754,1.175648267,0.948010218,0.995480949,0.956007279
444,322,10,108.5282309,332.0576288,0.623650422,5.002190236,1.082887294,0.988000613,6.869809222,0.536287421,0.344608732,9.27609389,9.497494648,150.2881433,0.934503811,295.859,0.6297,0.26312506,6.471215642,0.661192306,0.014361884,1.763833559,0.954729049,0.993757736,0.959890694
444,322,11,121.7263215,330.5090962,0.357369267,3.156375204,1.028708231,0.983922347,5.433560978,0.452636228,0.200058172,7.749596227,10.20963987,136.4342584,0.444771086,295.859,0.6297,0.244152206,6.38443858,0.84912156,0.012087299,2.264627232,0.958316929,0.992057,0.961397253
444,322,12,128.8516601,327.8752516,0.247595798,2.35773113,0.987013911,0.980781572,4.392583018,0.38951592,0.126333382,6.477950501,10.54672331,124.9181213,0.228286308,295.859,0.6297,0.229484465,6.285071044,0.990750663,0.010388983,2.642255885,0.96095368,0.990884192,0.962574133
444,322,13,132.368441,324.3099054,0.200422933,2.097105902,0.952114566,0.978531412,3.638997657,0.342260089,0.087624604,5.522318774,10.64541575,115.1463433,0.127897209,295.859,0.6297,0.218094057,6.178863546,1.092330692,0.009057707,2.913141078,0.96240135,0.989971583,0.962798259
444,322,14,133.4538259,320.0223157,0.168363632,2.090412693,0.918345297,0.977236665,3.10703216,0.308283143,0.067937891,4.858015759,10.56092738,106.8806605,0.080023008,295.859,0.6297,0.204617067,5.951944283,1.144240785,0.008011683,3.051686397,0.963603207,0.989434746,0.963261549
444,322,15,132.2909848,315.1920535,0.118616311,2.195224415,0.884097623,0.97699968,2.750856148,0.285837254,0.059709845,4.43278405,10.30033313,100.0524979,0.057256261,295.859,0.6297,0.19409962,5.719076232,1.149763117,0.007304598,3.06651625,0.960066238,0.989245837,0.957995981
444,322,16,128.8215138,309.9868193,0.015973724,2.252318031,0.850727116,0.977726674,2.521959653,0.272352587,0.058677333,4.180562312,9.888523154,94.47452985,0.046610746,295.859,0.6297,0.180764321,5.357180062,1.100393158,0.006934378,2.935041365,0.95941521,0.989090132,0.957136465
444,322,17,124.0075269,304.7602391,1.44E-05,1.776306497,0.830654428,0.978871431,2.350759801,0.262832222,0.060434269,4.00446132,9.432707205,89.6310465,0.039377104,295.859,0.6297,0.172214808,5.098344591,1.052740266,0.006637122,2.808000596,0.958604938,0.98910482,0.956081409
444,322,18,119.4460174,299.8158326,1.62E-05,1.564518162,0.816101243,0.97991038,2.190116376,0.253540604,0.061814098,3.800726282,9.008680426,84.99670852,0.032280799,295.859,0.6297,0.164999879,4.871205538,1.006937206,0.006190949,2.685696046,0.958300731,0.989291813,0.955466343
444,322,19,115.2057097,295.1312739,1.54E-05,1.452404345,0.797461032,0.980890362,2.042662916,0.244781003,0.063124611,3.602738906,8.606085364,80.59564707,0.026620739,295.859,0.6297,0.156112494,4.608621515,0.960424656,0.005839606,2.561636494,0.958581474,0.989616916,0.955738274
444,322,20,111.2445194,290.6894834,1.43E-05,1.369338919,0.778956392,0.981822458,1.907391325,0.236544762,0.064394039,3.421094603,8.222640107,76.43480409,0.02231677,295.859,0.6297,0.145026004,4.286833228,0.906205357,0.005671732,2.417137181,0.957797942,0.989614085,0.954965245
444,322,21,107.5371168,286.4776333,1.33E-05,1.30019042,0.761024599,0.982709362,1.783116225,0.228796992,0.065622824,3.255204573,7.857518189,72.50136386,0.019043157,295.859,0.6297,0.13679695,4.038333472,0.858597908,0.005312788,2.290080145,0.957239493,0.989681665,0.954154717
444,322,22,104.0633084,282.4840455,1.25E-05,1.240609679,0.743648718,0.983552886,1.668775939,0.221504103,0.066809721,3.103391537,7.510023773,68.78210343,0.016535597,295.859,0.6297,0.129099669,3.80539996,0.814454719,0.004950632,2.172344878,0.956610372,0.989682159,0.953200341
444,322,23,100.8056416,278.6976504,1.18E-05,1.188276751,0.726749534,0.984354825,1.563438283,0.214635921,0.06795439,2.964103215,7.179453313,65.26467248,0.014602118,295.859,0.6297,0.120645061,3.552340173,0.765272409,0.004702971,2.041273105,0.955388291,0.989596952,0.951694532
444,322,24,97.74863506,275.1078988,1.12E-05,1.141628104,0.710256818,0.985117,1.46627997,0.20816511,0.069057171,2.836014258,6.865097287,61.93758165,0.013103763,295.859,0.6297,0.110201998,3.241686155,0.702508441,0.004389527,1.873961592,0.954468403,0.989620253,0.950621484
469,274,0,12.62497271,290.6548598,0.285557148,39.89716042,0.648644114,0.998834799,0.545787775,5.940938725,2.605367784,2.439086273,2.033900242,134.3623751,1.526570968,299.696,0.7691,0.007672763,0.036324658,0.006496968,0.027376244,0.008700807,0.401548795,0.77471314,0.281489556
469,274,1,6.073223636,302.2783743,0.707909512,47.18380616,0.749460077,0.99880349,0.598787376,6.980999533,3.0028815,2.567880964,2.215570473,157.0117593,1.767276443,299.696,0.7691,0.01001982,0.048809336,0.010026046,0.034298071,0.013287809,0.411935193,0.788615322,0.315050977
469,274,2,1.237230501,313.1552714,2.484254511,54.21967336,0.84864296,0.998795084,0.648932412,7.99229768,3.38423421,2.635332664,2.387987328,179.0988975,2.003190367,299.696,0.7691,0.010238283,0.051311513,0.013042153,0.040552128,0.016524569,0.411586737,0.778357542,0.324588647
469,274,3,0.198630364,324.8533809,7.830329275,61.58636116,0.944825684,0.998756306,0.702546391,9.015096958,3.777921276,2.698598879,2.570912477,201.5870504,2.253925718,299.696,0.7691,0.010152658,0.052162079,0.015158013,0.044483278,0.019213392,0.409429522,0.773414679,0.334120348
469,274,4,0.101504762,344.1364618,13.59330606,68.6807363,1.041708935,0.99870804,0.797838483,10.37239978,4.431304016,2.823193751,2.771819568,234.2342212,2.701832527,299.696,0.7691,0.011009074,0.057524253,0.017913394,0.049207225,0.02253064,0.409869107,0.775011591,0.340708177
469,274,5,0.056778972,370.6057427,21.47596279,77.58950362,1.108198694,0.998690532,0.929920961,11.95189219,5.305358104,2.981985158,2.943940581,272.7544129,3.324438073,299.696,0.7691,0.012496502,0.065007781,0.020163645,0.053371549,0.025512228,0.404773293,0.775505918,0.331308437
469,274,6,0.040173517,393.8452924,27.5906398,84.2832542,1.137593237,0.998706743,1.047718623,12.73891813,6.02022992,3.10570825,2.983494641,300.2034413,3.88284606,299.696,0.7691,0.014289974,0.074295768,0.021779024,0.055469177,0.028667774,0.407403214,0.78341903,0.332276226
469,274,7,0.031263866,402.4667895,32.66609406,89.60723549,1.141653465,0.998743085,1.08854496,12.89954861,6.246698477,3.132671369,2.986508535,308.9853061,4.066866149,299.696,0.7691,0.016530153,0.086240123,0.022379211,0.056604973,0.031915402,0.418587614,0.797047076,0.346802029
469,274,8,0.039091403,392.3485038,27.97831818,84.95038326,1.087960431,0.998787879,1.041118287,12.22039342,5.911146942,3.056239639,2.897377321,292.7684026,3.844862564,299.696,0.7691,0.015936142,0.083925943,0.020777069,0.050613585,0.032874945,0.430722101,0.805332811,0.364197743
469,274,9,5.820907916,382.8179498,29.01173351,80.43058329,1.03905949,0.998785855,0.994615064,11.5650659,5.569931717,3.100847193,2.847158162,277.1407036,3.612965852,299.696,0.7691,0.015200315,0.081043766,0.019038725,0.043282903,0.03388844,0.448989677,0.816829269,0.393448041
469,274,10,14.49783549,374.2675283,29.96126417,75.36793988,1.002495913,0.998381277,0.93718026,10.8392354,5.045014411,3.885282462,3.071872386,260.5404445,3.218642441,299.696,0.7691,0.01514595,0.085498639,0.021724056,0.045301803,0.039301312,0.464703444,0.823800244,0.432527117
469,274,11,22.70554975,366.8867187,26.35792984,69.58419219,0.966738079,0.997423099,0.866475108,10.01878985,4.318236023,4.877465135,3.563661171,243.6172206,2.668276186,299.696,0.7691,0.016873968,0.116811757,0.03489745,0.055462535,0.060598203,0.514943461,0.845179302,0.552513467
469,274,12,33.39094719,360.7622877,20.78330398,62.84093913,0.925816729,0.995764984,0.781691229,9.093504623,3.432482745,5.598666031,4.309901671,226.7838967,2.015457348,299.696,0.7691,0.023762354,0.363725134,0.449603546,1.197192048,0.224709103,0.972053086,0.914117167,0.953410453
469,274,13,47.19303656,355.7224019,15.19033773,55.21666438,0.880082105,0.993402821,0.687106006,8.096043362,2.522855892,5.867354054,5.258407637,210.177394,1.376364398,299.696,0.7691,0.029077386,0.970177565,1.837194215,5.252277014,0.574702368,0.991882483,0.911697008,0.986377021
469,274,14,62.85660964,351.3131941,10.66438006,47.21589235,0.832633615,0.990483979,0.590567,7.088504352,1.733004975,5.776334613,6.318683895,193.8654206,0.858023831,299.696,0.7691,0.03079132,1.587035268,2.842404546,8.140946409,0.904014559,0.99478065,0.912330955,0.992102731
469,274,15,78.3228732,347.0239177,7.360458155,39.57169452,0.786000722,0.987273216,0.500320267,6.137962234,1.138889457,5.468419198,7.369819813,178.1384371,0.500966185,299.696,0.7691,0.029310813,2.118581274,3.217724078,8.998922612,1.209218544,0.995937795,0.912397206,0.994723322
469,274,16,91.54920528,342.4718044,5.052434586,33.02393719,0.741873456,0.984204545,0.423838512,5.310192899,0.746899061,5.065298489,8.25820071,163.5844157,0.28770405,299.696,0.7691,0.0277196,2.536558106,3.196764502,8.586070077,1.473638414,0.996286685,0.91152795,0.995840673
469,274,17,100.8345406,337.4635284,3.435707819,28.09175495,0.701750185,0.981860527,0.366341058,4.657344582,0.519073544,4.671180465,8.827516112,150.8941322,0.17453843,299.696,0.7691,0.026314338,2.812212002,3.010049226,7.693960044,1.676336501,0.996303253,0.910582463,0.996226384
469,274,18,105.2218813,331.9812585,2.173159035,24.85093144,0.666550162,0.980709783,0.328701132,4.193832757,0.402650369,4.349533027,8.996956887,140.4611706,0.119205759,299.696,0.7691,0.02857457,2.766823153,2.55108283,6.198867289,1.652153344,0.995582328,0.915181887,0.995409969
469,274,19,104.8543434,326.127637,0.883711258,22.84697754,0.635942745,0.980753622,0.306852347,3.884079658,0.350923055,4.113322685,8.825683245,132.0502165,0.092790726,299.696,0.7691,0.026421054,2.696910382,2.236718573,5.134541457,1.664261439,0.995117625,0.912972818,0.994770927
469,274,20,99.22910582,320.1302237,0.000269881,17.82086983,0.611082809,0.981585731,0.294593723,3.667987376,0.331435239,3.924673693,8.459578256,125.0568942,0.076762619,299.696,0.7691,0.024606345,2.544110304,1.932052732,4.1855053,1.62011916,0.991702914,0.91140309,0.988977016
469,274,21,92.56075717,314.4793802,0.000257139,11.85260119,0.587884775,0.982401768,0.283792545,3.46661526,0.314177823,3.516544382,8.110339508,118.4652476,0.04816579,299.696,0.7691,0.020021333,2.477141321,1.788391785,3.672893076,1.655688025,0.988511639,0.907011649,0.983303689
469,274,22,87.51106586,309.1921254,0.000212528,9.483596341,0.564265795,0.983092717,0.273328305,3.27024588,0.295767533,2.998364087,7.798284442,112.1231043,0.02448971,299.696,0.7691,0.018264762,2.330546875,1.586711898,3.101617276,1.597429385,0.985559055,0.906652695,0.978462047
469,274,23,83.26751112,304.1803619,0.000187542,8.404205495,0.54210474,0.9836995,0.26341716,3.081612879,0.277401093,2.540931874,7.511022676,106.0889182,0.012360305,299.696,0.7691,0.017858844,2.239418996,1.433519972,2.658056645,1.563293647,0.98283948,0.905959383,0.974306758
469,274,24,79.55222493,299.4059068,0.000170038,7.722431224,0.521386733,0.984265258,0.25432411,2.903477062,0.260249818,2.182427837,7.237033658,100.3836143,0.006922165,299.696,0.7691,0.016241674,2.090301798,1.269220321,2.217644398,1.497735195,0.979776389,0.905192572,0.969614088
478,103,0,178.1817435,1129.915013,0.69266171,7.333793969,0.513384386,0.960806181,5.660624593,3.701720789,0.663681455,4.305683467,4.720009593,11.55478498,0.340237574,291.548,0.6514,0.052013404,4.58253723,9.517496471,22.31288391,8.086725102,0.988433296,0.619978246,0.990383626
478,103,1,190.4190221,1080.907735,0.351811983,4.220368029,0.489539385,0.955635607,4.009812631,2.850449499,0.276547564,3.140420739,4.648682387,10.26037436,0.104683116,291.548,0.6514,0.050653754,4.942957224,9.043060537,19.01451637,9.367271843,0.983897358,0.62924545,0.990475681
478,103,2,193.0243263,1034.225538,0.237765178,3.224999934,0.471604229,0.952915393,3.077084978,2.336858572,0.149841556,2.414687242,4.517355411,9.405230704,0.043495122,291.548,0.6514,0.048550561,4.963492759,8.481315781,16.28913023,9.977215511,0.979915972,0.637238655,0.990654168
478,103,3,191.218501,990.1508895,0.178930359,3.002477246,0.457220971,0.952123967,2.525428108,2.018036,0.101511002,2.016792241,4.367763005,8.746755958,0.023529752,291.548,0.6514,0.046833964,4.894346229,8.040844035,14.39454511,10.26695023,0.977034286,0.644081219,0.990901996
478,103,4,186.5603223,948.7477449,0.109415226,3.029094392,0.444197515,0.952938301,2.200089815,1.824371574,0.083687288,1.816444949,4.20845046,8.253770952,0.016207554,291.548,0.6514,0.046889543,4.721138045,7.576485351,12.93729812,10.15584857,0.974718697,0.652004623,0.990838641
478,103,5,179.6083169,909.8086892,0.000366872,2.94444266,0.432717702,0.954915939,2.007880852,1.708625953,0.079945848,1.734854614,4.04435444,7.894053231,0.013477136,291.548,0.6514,0.044448632,4.425665763,6.98943501,11.55975409,9.657779509,0.972974538,0.649092706,0.990546596
478,103,6,171.6982416,872.9935993,1.97E-05,2.000861677,0.433774776,0.957181597,1.862244846,1.618898645,0.080001912,1.689769214,3.886229928,7.659098406,0.011478207,291.548,0.6514,0.042330372,4.154593386,6.479621742,10.47947011,9.136444692,0.97199427,0.652839278,0.990312389
478,103,7,164.3341883,838.0883154,2.00E-05,1.799040181,0.436485703,0.959257909,1.725223623,1.531113327,0.079446112,1.617519556,3.737570897,7.398969936,0.009455117,291.548,0.6514,0.039728715,3.94865604,6.076080617,9.568506933,8.765786855,0.970768494,0.654952241,0.990187785
478,103,8,157.4554815,805.0221078,1.93E-05,1.723972086,0.437143547,0.961227078,1.600689653,1.448493286,0.078956573,1.548850956,3.596589353,7.148733293,0.00799306,291.548,0.6514,0.036155531,3.700119483,5.617207104,8.590215046,8.301515386,0.970068541,0.662620167,0.990142977
478,103,9,151.0089618,773.6991109,1.85E-05,1.666034641,0.436678151,0.963100808,1.487653747,1.370959317,0.078578585,1.487161898,3.462764041,6.912976501,0.006986566,291.548,0.6514,0.035553131,3.554958859,5.315165304,7.88993283,8.03933879,0.969280268,0.685743955,0.990396152
478,103,10,144.9621364,744.0270705,1.78E-05,1.613110938,0.435346235,0.964883841,1.384876412,1.298167965,0.078300023,1.432043991,3.335739617,6.690907823,0.006301394,291.548,0.6514,0.033371448,3.322726656,4.877540366,6.9661581,7.589436657,0.967762755,0.679834167,0.989824673
478,103,11,139.2875018,715.9187129,1.70E-05,1.563002119,0.433289291,0.96658042,1.291262553,1.229793754,0.078108151,1.382846897,3.215184673,6.481637763,0.005841618,291.548,0.6514,0.032518001,3.169601038,4.559834416,6.237197804,7.307785069,0.9660861,0.678720907,0.989147576
478,103,12,133.9602505,689.2914409,1.63E-05,1.515014066,0.430612626,0.968194654,1.205856873,1.165539674,0.077992297,1.338956928,3.100781724,6.284346637,0.00554138,291.548,0.6514,0.030028354,3.001306449,4.226346084,5.505464174,6.986374956,0.96499111,0.693251951,0.989307241
478,103,13,128.9576235,664.0670449,1.57E-05,1.4688335,0.427406653,0.969730498,1.127822167,1.105133223,0.077943375,1.299824906,2.992226668,6.098283517,0.005355334,291.548,0.6514,0.023791657,2.817583576,3.888913366,4.790511553,6.641225826,0.965210273,0.745126708,0.990950688
478,103,14,124.2586047,640.1714597,1.51E-05,1.424282093,0.423752553,0.971191747,1.056421712,1.048323289,0.077953536,1.264964261,2.88922869,5.922756735,0.005251972,291.548,0.6514,0.021938799,2.603412119,3.504792123,4.036801839,6.201775465,0.962211285,0.746110185,0.990047253
478,103,15,119.8437219,617.5345427,1.45E-05,1.381243535,0.419723854,0.972582026,0.991004991,0.994877787,0.07801592,1.233944354,2.79151008,5.757125973,0.00520917,291.548,0.6514,0.021543589,2.496809028,3.26703367,3.481778867,5.997621681,0.960291588,0.745651965,0.989515841
478,103,16,115.6948939,596.0898657,1.39E-05,1.339636288,0.415387025,0.973904794,0.930995881,0.944581747,0.078124485,1.206383539,2.69880594,5.600796113,0.005211233,291.548,0.6514,0.022030988,2.598029392,3.323660764,3.325313287,6.267812434,0.963800903,0.758826749,0.990083368
478,103,17,112.40419,575.7733738,0.052576271,1.758776012,0.409154995,0.975093722,0.873688088,0.895507533,0.077676411,1.183146008,2.610607603,5.429611645,0.005406466,291.548,0.6514,0.021117703,2.454629077,3.03855364,2.730355697,5.969337605,0.962252022,0.758996977,0.989697306
478,103,18,110.5538076,556.4790271,0.146683865,1.83565991,0.395634168,0.975304824,0.794204689,0.827724151,0.06990854,1.112676691,2.533294974,5.198879177,0.005114568,291.548,0.6514,0.02025679,2.292380355,2.739098488,2.114716067,5.648403091,0.960237068,0.757451511,0.989598929
478,103,19,110.666246,537.9175969,0.199086719,1.807751292,0.380528722,0.973752163,0.678518314,0.728522046,0.052413656,0.968735832,2.47358201,4.898085757,0.003981279,291.548,0.6514,0.019266552,2.169929906,2.508594616,1.537526638,5.482133599,0.958931812,0.758529482,0.990300528
478,103,20,112.1005358,519.7935797,0.207261091,1.642788351,0.364290916,0.970278615,0.540210825,0.606315233,0.032613012,0.78037679,2.429838716,4.524916488,0.002640015,291.548,0.6514,0.017984301,2.082972342,2.334581002,0.950160126,5.473344012,0.956361438,0.760651323,0.991155464
478,103,21,113.8247392,501.9487017,0.191969943,1.434962883,0.34788061,0.965288303,0.4057438,0.481287392,0.018290276,0.597988692,2.39356137,4.109347346,0.001706515,291.548,0.6514,0.017319586,2.013758866,2.19592767,0.365373523,5.55646236,0.944992897,0.766256694,0.991604206
478,103,22,115.127134,484.4446914,0.172714547,1.261698148,0.332071547,0.959442073,0.294330819,0.370579216,0.010650026,0.454404674,2.358029369,3.690154571,0.001238076,291.548,0.6514,0.016530073,1.960683598,2.168571996,0.064105221,5.716662479,0.964404211,0.770766205,0.992087903
478,103,23,115.782214,467.5072262,0.156821264,1.142214619,0.317245443,0.953436818,0.21196266,0.282212549,0.007336658,0.356435702,2.320571089,3.297534555,0.001053013,291.548,0.6514,0.017031896,1.947539487,2.259753762,0.004063303,6.005649189,0.986643382,0.769180857,0.992106112
478,103,24,115.8168432,451.4274621,0.144770988,1.070031089,0.303578585,0.947968462,0.156128752,0.217092571,0.006214836,0.297014116,2.280435651,2.952485651,0.001019367,291.548,0.6514,0.016224898,1.901482986,2.333470373,0.002691422,6.2031157,0.988428519,0.776193616,0.992547501
495,351,0,110.4652312,668.8685877,0.885124825,11.21856218,0.87005593,0.978357905,2.32415398,4.745446125,2.172757022,7.170628249,10.48209919,197.3994281,0.114983931,273.36,0.8546,1.070887529,3.069019081,1.828432059,5.514216833,0.531289102,0.703798364,0.668776808,0.579667121
495,351,1,107.5625089,690.1925895,0.393150639,12.36482417,0.890953608,0.978829435,2.45300386,4.823442119,2.306203954,7.640962639,10.56299962,203.0357147,0.119173181,273.36,0.8546,1.15010844,3.187889652,1.819084679,5.484765832,0.522526397,0.69776811,0.68133299,0.570019594
495,351,2,103.5772967,665.0509783,2.16E-05,9.754482222,0.857581355,0.979846798,2.302046774,4.552181393,2.148682261,7.467671749,10.13995324,191.791098,0.104841699,273.36,0.8546,1.112870619,3.064322367,1.76254862,5.295647762,0.495547346,0.700788922,0.686001793,0.573412892
495,351,3,99.39136016,641.1565594,2.30E-05,7.136845231,0.821870091,0.980903148,2.172229635,4.313907828,2.033381847,7.124359868,9.664644169,181.8156046,0.093949012,273.36,0.8546,1.030677276,2.874264583,1.750280286,5.258224481,0.47424798,0.711435569,0.687379395,0.586179943
495,351,4,95.78965082,618.5133545,2.45E-05,5.397206479,0.789704183,0.981895164,2.050755393,4.08809862,1.924043727,6.787559661,9.215446154,172.3977808,0.083944517,273.36,0.8546,0.970167108,2.711223152,1.719384514,5.158408218,0.450390339,0.717351864,0.688286053,0.592440112
495,351,5,92.6223474,597.0588387,2.46E-05,4.190271313,0.757602234,0.982831896,1.937109138,3.874308847,1.820732055,6.461556255,8.791137642,163.4693149,0.074758623,273.36,0.8546,0.933422612,2.586154498,1.67008245,4.998839772,0.42533572,0.718516972,0.689587532,0.592417005
495,351,6,89.79458969,576.7318052,2.32E-05,3.338470815,0.726038304,0.983718154,1.830864561,3.672157276,1.723576735,6.146725121,8.389874267,155.0010456,0.066362287,273.36,0.8546,0.886045761,2.442197551,1.620822025,4.841098829,0.399332192,0.719589531,0.688455807,0.592099852
495,351,7,87.2388481,557.4736427,2.12E-05,2.730200777,0.695699394,0.984558362,1.731555704,3.481133897,1.632432398,5.844268412,8.009773229,146.9745308,0.058743762,273.36,0.8546,0.847960273,2.33071044,1.595149062,4.754208317,0.379942923,0.726844762,0.693572849,0.600779949
495,351,8,84.90576867,539.2282326,1.91E-05,2.289929094,0.666787169,0.985355395,1.638678082,3.300613779,1.546908055,5.554860988,7.649240491,139.3707392,0.051893142,273.36,0.8546,0.831508808,2.253390491,1.553132769,4.617777635,0.359554675,0.7304143,0.699779531,0.605027517
495,351,9,82.75881498,521.942026,1.73E-05,1.968383508,0.639317236,0.986111267,1.55173045,3.129936223,1.466511892,5.278897782,7.3070978,132.1688201,0.045796602,273.36,0.8546,0.776433074,2.110021267,1.53080629,4.542479845,0.339077061,0.734210289,0.696959963,0.607943037
495,351,10,83.09098794,505.5889863,0.22217458,5.899287546,0.613312152,0.986804576,1.468726634,2.966090143,1.386526917,5.038854354,6.988160659,125.3035856,0.041612997,273.36,0.8546,0.75505296,2.039843365,1.512525894,4.45985945,0.326626443,0.737100331,0.698588999,0.610971133
495,351,11,83.25771113,490.2489566,0.657656394,6.390845247,0.586864005,0.987256827,1.377975245,2.789628188,1.273478738,4.772135978,6.749298185,118.5166495,0.037119155,273.36,0.8546,0.725641465,1.969260113,1.498198739,4.39537212,0.319272068,0.744091538,0.700992526,0.620438898
495,351,12,84.23397697,475.8923408,0.830600818,5.570144877,0.560999767,0.987320781,1.272077038,2.587704973,1.109695322,4.452867595,6.628833455,111.6624565,0.031089444,273.36,0.8546,0.624108296,1.762650907,1.438342728,4.211309041,0.306764916,0.757160723,0.694632516,0.638015688
495,351,13,86.95672807,462.3914156,0.772158766,4.379948318,0.53533277,0.986795446,1.143827949,2.347476737,0.888405413,4.067188357,6.668970719,104.5372248,0.023524539,273.36,0.8546,0.518982203,1.601354757,1.439870022,4.203163353,0.315525392,0.802669886,0.719499495,0.704223777
495,351,14,91.15654354,449.592173,0.560388126,2.999784901,0.509943325,0.985612349,0.99718901,2.074338971,0.643971219,3.628648684,6.85482487,97.12763209,0.015895411,273.36,0.8546,0.486095943,1.583077227,1.397138779,4.055118807,0.333606956,0.82210286,0.729746233,0.737989401
495,351,15,95.26972518,437.3902695,0.336684219,1.787384969,0.485906509,0.984084855,0.853644465,1.804029529,0.44007843,3.18767814,7.059108868,89.86609624,0.010237997,273.36,0.8546,0.473291488,1.666707409,1.435226619,4.11127324,0.382424447,0.838512745,0.733612022,0.767494863
495,351,16,97.52307875,425.767574,0.189198401,0.99882374,0.464656798,0.982798982,0.736804996,1.578181553,0.308476648,2.802076322,7.128865724,83.37660596,0.007103297,273.36,0.8546,0.433786657,1.686299873,1.45664488,4.092281895,0.423800738,0.857442657,0.740949624,0.799349825
495,351,17,97.74461856,414.7056723,0.107823065,0.564023845,0.446585679,0.982007204,0.64954384,1.403522105,0.231140001,2.489286179,7.047242404,77.79395043,0.005607258,273.36,0.8546,0.410238368,1.68844983,1.432839716,3.942574759,0.446385451,0.869174318,0.751061153,0.819617112
495,351,18,96.66542019,404.1655802,0.065413306,0.340548198,0.431429303,0.981635197,0.583759764,1.266870558,0.184073699,2.239094929,6.872147853,72.91932327,0.00493841,273.36,0.8546,0.374156379,1.598984741,1.329048222,3.584389384,0.438789432,0.872562524,0.749995955,0.8274376
495,351,19,94.95477691,394.1168808,0.044777734,0.234325128,0.418667002,0.981556626,0.53233286,1.156095154,0.153494569,2.039172436,6.653980354,68.55215063,0.00468277,273.36,0.8546,0.353889285,1.578462361,1.327869657,3.521380462,0.449638285,0.880573575,0.75513158,0.840183555
495,351,20,93.02887928,384.5432661,0.035948844,0.191967944,0.407321748,0.981685544,0.490995377,1.063825644,0.132670398,1.880671834,6.421203874,64.56730072,0.004654537,273.36,0.8546,0.337162036,1.549717889,1.324497108,3.464147858,0.453713056,0.885299385,0.756617699,0.847601326
495,351,21,91.09511186,375.4365293,0.033020364,0.184503925,0.39621641,0.981979343,0.45743826,0.986057931,0.11832935,1.757225192,6.186212932,60.90005632,0.004776142,273.36,0.8546,0.302600824,1.443891057,1.262024778,3.260368158,0.435678743,0.891514355,0.760331748,0.856671584
495,351,22,89.22362608,366.7876299,0.03232658,0.197640642,0.384656417,0.982419545,0.430295239,0.920396765,0.108718008,1.663347694,5.952760579,57.5179662,0.005017786,273.36,0.8546,0.280486731,1.355725894,1.199443099,3.065529931,0.414932519,0.895822522,0.765118668,0.862763782
495,351,23,87.40635629,358.5809305,0.030929302,0.224642095,0.372618508,0.982991543,0.408490901,0.864909029,0.1026901,1.593506391,5.721091219,54.39975344,0.005365523,273.36,0.8546,0.26196741,1.296588123,1.179739371,2.991234828,0.404157646,0.900445067,0.767262368,0.868919333
495,351,24,85.60271142,350.7944449,0.025510341,0.260888956,0.360436489,0.983672571,0.39097566,0.817673493,0.099340136,1.542175021,5.490940544,51.52400014,0.005805057,273.36,0.8546,0.244658196,1.231811343,1.15034531,2.898109133,0.388842447,0.905266707,0.771868001,0.875178777
496,236,0,124.9912696,405.5205772,1.215221454,12.1282742,0.433864225,0.961689432,2.684736583,0.45050888,0.892356628,4.068407589,7.168945699,113.9474989,0.53140505,300.456,0.4997,0.06158466,0.44081778,0.213116116,0.000231221,0.566264352,0.894312882,0.703344315,0.919932385
496,236,1,128.5271039,433.5881739,1.033494848,15.47785077,0.502344467,0.960019497,3.264947462,0.540339535,1.254722101,4.558820519,7.808566082,134.5537578,0.747312757,300.456,0.4997,0.063364759,0.569001124,0.285901806,0.000253968,0.759957869,0.906592604,0.68841769,0.932950563
496,236,2,123.9650319,459.2152094,0.277505221,19.38733401,0.574923072,0.960558054,3.963605038,0.650713222,1.763823002,5.00261703,7.93924192,156.6866873,1.029593844,300.456,0.4997,0.069070766,0.674060075,0.337275817,0.00036073,0.896746524,0.903911,0.668675033,0.930218962
496,236,3,110.5449823,486.2444056,0.000344173,20.87394761,0.649993165,0.962532033,4.865090759,0.781863389,2.490496741,5.210010556,7.661377997,181.2072798,1.364995523,300.456,0.4997,0.078617659,0.725242161,0.35035341,0.000512759,0.931556389,0.886766141,0.646354406,0.911809692
496,236,4,97.74897725,530.9968277,0.000435362,24.33944048,0.716768007,0.964435059,6.39560356,0.950740054,3.589746857,5.446991068,7.386048422,216.2588836,1.900279599,300.456,0.4997,0.095608813,0.762652615,0.34454784,0.00065082,0.916119408,0.856093576,0.624407671,0.87748481
