Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
598,337,19.0,61.75012910273766,334.46789711869474,0.5416955083335032,21.5993521090476,0.4950409836529522,0.9949272999633056,4.119683922287877,4.218778116542407,0.3496089189283557,5.040547027501625,3.986169914090093,39.84950298111524,0.366879740482937,267.973,0.6761,0.0945142645256636,1.5799578422887974,2.395574767050983,7.634781478469276,0.3506948225510129,0.9795376842285584
598,337,20.0,60.63845609668091,327.9602912789164,0.3219990873747875,19.74957751774903,0.47559690105273,0.9951739733041298,3.8945806963322274,3.9989061136437054,0.3354374058551413,4.831720393255632,3.8318402606590007,37.848072867048366,0.3368090363879887,267.973,0.6761,0.0899805333546928,1.4952113644966352,2.2695852927755515,7.214335778352883,0.3409111515225588,0.9795462288130614
598,337,21.0,60.22376089580652,321.79269826004514,0.4676345062533105,18.53517508318596,0.4571396063762774,0.9954034959010256,3.681794166901354,3.790114347564832,0.3218455233245202,4.633740198158352,3.685935013560708,35.95402582585845,0.3091216985920318,267.973,0.6761,0.0846174835875044,1.3911436189224564,2.116453631453626,6.706894624355964,0.3280426811687068,0.9792363685704516
598,337,22.0,60.57313464925113,315.9644753930449,0.9111049271289756,18.105155818215383,0.4395951082120202,0.9956020434596912,3.4779857559432723,3.5896608724836763,0.3081083363535053,4.437851567538896,3.549294048528074,34.14941774367889,0.2827639745529107,267.973,0.6761,0.0802943999437332,1.3125411647799994,2.007993499287799,6.336139739601106,0.3208282179302002,0.9791331378487104
598,337,23.0,61.16456853880144,310.4770358034549,1.5189948848488344,17.64054396852638,0.4229150589212051,0.9957677706318544,3.282325137701912,3.396900381918319,0.294152595210167,4.241230226477659,3.421404860105905,32.42779549105366,0.2575615548086596,267.973,0.6761,0.075699741906642,1.243674250388341,1.9184617284669307,6.0333085159846656,0.3136079402642928,0.9792656485477588
598,337,24.0,61.72831821222119,305.3302146752109,2.1279565596356345,16.88914728765308,0.4070510101622163,0.9958983516861292,3.0941392868344595,3.2112233415557148,0.2799119926642793,4.043303879091119,3.3018692833228465,30.78608948624052,0.2333983824769878,267.973,0.6761,0.0713692423232751,1.175889285487052,1.8233518760995733,5.721758142762462,0.3031104744499553,0.9791739964189587
606,265,0.0,35.56694905765613,290.3955336390537,3.692796634872376,12.987778199953148,0.2656944402714697,1.001908142366309,5.11307082197446,4.362975657609806,2.4888775598124093,2.8786580958044845,1.6385614069589172,12.356322301447,3.213956285269981,238.496,0.8839,15.266907914476914,2.495294222515384,1.6843855534906915,3.542699102650438,0.0632771156162107,0.848274703684161
606,265,1.0,37.67019950553454,286.42573867479126,4.269862179481168,12.176842748053357,0.2588081882304211,1.001756591825922,4.831795164387168,4.122724493808006,2.3319782854974616,2.835566730701257,1.6085208249984728,11.74709111333406,2.9571675324973428,238.496,0.8839,14.27645930172679,2.344125870989767,1.7103729348081722,3.620867152691475,0.0755870914951226,0.8583412352600883
606,265,2.0,39.550615124370935,282.7551023375423,4.35387138101454,11.323603658627391,0.2521907550103605,1.001578025708175,4.553989580374584,3.8855766824908553,2.1654359115310715,2.8160007593384475,1.5823289973468126,11.15433361641026,2.681277217635249,238.496,0.8839,13.20884006624144,2.1882290252101897,1.746242167069536,3.73761729491298,0.0973437652092418,0.8685782085648807
606,265,3.0,41.346496869524046,279.342274954963,4.149570334105531,10.440794868289649,0.2458262273895926,1.001373705114614,4.280876359447312,3.652522468163309,1.9927710342603413,2.811561356135892,1.5601363027065536,10.580966094871975,2.395624846825344,238.496,0.8839,12.52580467906906,2.1034914440744217,1.835941126954222,3.9779365915991898,0.1285082963714793,0.8781403917632771
